	title1	title2	distance
808	Verve Jazz Masters 30	Verve Jazz Masters 36	0.9523809523809523
809	Verve Jazz Masters 30	Verve Jazz Masters 43	0.9047619047619048
810	Verve Jazz Masters 30	Verve Jazz Masters 41	0.9047619047619048
811	Verve Jazz Masters 30	Verve Jazz Masters 45	0.9047619047619048
812	Verve Jazz Masters 30	Verve Jazz Masters 49	0.9047619047619048
813	Verve Jazz Masters 30	Verve Jazz Masters 44	0.9047619047619048
814	Verve Jazz Masters 30	Verve Jazz Masters 50	0.9523809523809523
815	Verve Jazz Masters 30	Verve Jazz Masters 48	0.9047619047619048
816	Ambient Lounge 7	Ambient Lounge 1	0.9375
817	Bookeroo	Bookeroo!	0.875
818	Verve Jazz Masters 39	Verve Jazz Masters 35	0.9523809523809523
819	Verve Jazz Masters 39	Verve Jazz Masters 31	0.9523809523809523
820	Verve Jazz Masters 39	Verve Jazz Masters 27	0.9047619047619048
821	Verve Jazz Masters 39	Verve Jazz Masters 21	0.9047619047619048
822	Verve Jazz Masters 39	Verve Jazz Masters 36	0.9523809523809523
823	Verve Jazz Masters 39	Verve Jazz Masters 43	0.9047619047619048
824	Verve Jazz Masters 39	Verve Jazz Masters 41	0.9047619047619048
825	Verve Jazz Masters 39	Verve Jazz Masters 45	0.9047619047619048
826	Verve Jazz Masters 39	Verve Jazz Masters 49	0.9523809523809523
827	Verve Jazz Masters 39	Verve Jazz Masters 44	0.9047619047619048
828	Verve Jazz Masters 39	Verve Jazz Masters 50	0.9047619047619048
829	Verve Jazz Masters 39	Verve Jazz Masters 48	0.9047619047619048
830	It's in Our Hands 1	It's In Our Hands	0.8421052631578947
831	It's in Our Hands 1	It's in Our Hands	0.8947368421052632
832	Verve Jazz Masters 35	Verve Jazz Masters 31	0.9523809523809523
833	Verve Jazz Masters 35	Verve Jazz Masters 27	0.9047619047619048
834	Verve Jazz Masters 35	Verve Jazz Masters 21	0.9047619047619048
835	Verve Jazz Masters 35	Verve Jazz Masters 36	0.9523809523809523
836	Verve Jazz Masters 35	Verve Jazz Masters 43	0.9047619047619048
837	Verve Jazz Masters 35	Verve Jazz Masters 41	0.9047619047619048
838	Verve Jazz Masters 35	Verve Jazz Masters 45	0.9523809523809523
839	Verve Jazz Masters 35	Verve Jazz Masters 49	0.9047619047619048
840	Verve Jazz Masters 35	Verve Jazz Masters 44	0.9047619047619048
841	Verve Jazz Masters 35	Verve Jazz Masters 50	0.9047619047619048
842	Verve Jazz Masters 35	Verve Jazz Masters 48	0.9047619047619048
843	It's In Our Hands	It's in Our Hands	0.9411764705882353
844	Verve Jazz Masters 31	Verve Jazz Masters 27	0.9047619047619048
845	Verve Jazz Masters 31	Verve Jazz Masters 21	0.9523809523809523
846	Verve Jazz Masters 31	Verve Jazz Masters 36	0.9523809523809523
847	Verve Jazz Masters 31	Verve Jazz Masters 43	0.9047619047619048
848	Verve Jazz Masters 31	Verve Jazz Masters 41	0.9523809523809523
849	Verve Jazz Masters 31	Verve Jazz Masters 45	0.9047619047619048
850	Verve Jazz Masters 31	Verve Jazz Masters 49	0.9047619047619048
851	Verve Jazz Masters 31	Verve Jazz Masters 44	0.9047619047619048
852	Verve Jazz Masters 31	Verve Jazz Masters 50	0.9047619047619048
853	Verve Jazz Masters 31	Verve Jazz Masters 48	0.9047619047619048
854	I've Got A Rock In My Sock	I've Got a Rock in My Sock	0.9230769230769231
855	Verve Jazz Masters 27	Verve Jazz Masters 21	0.9523809523809523
856	Verve Jazz Masters 27	Verve Jazz Masters 36	0.9047619047619048
857	Verve Jazz Masters 27	Verve Jazz Masters 43	0.9047619047619048
858	Verve Jazz Masters 27	Verve Jazz Masters 41	0.9047619047619048
859	Verve Jazz Masters 27	Verve Jazz Masters 45	0.9047619047619048
860	Verve Jazz Masters 27	Verve Jazz Masters 49	0.9047619047619048
861	Verve Jazz Masters 27	Verve Jazz Masters 44	0.9047619047619048
862	Verve Jazz Masters 27	Verve Jazz Masters 50	0.9047619047619048
863	Verve Jazz Masters 27	Verve Jazz Masters 48	0.9047619047619048
864	I'm Alright	It's Alright	0.8181818181818181
865	Recuerdos 2	Recuerdos 1	0.9090909090909091
866	Wanton Spirit	Canyon Spirit	0.8461538461538461
867	Greatest Hits Vol02	Greatest Hits, Vol.2	0.8947368421052632
868	Verve Jazz Masters 21	Verve Jazz Masters 36	0.9047619047619048
869	Verve Jazz Masters 21	Verve Jazz Masters 43	0.9047619047619048
870	Verve Jazz Masters 21	Verve Jazz Masters 41	0.9523809523809523
871	Verve Jazz Masters 21	Verve Jazz Masters 45	0.9047619047619048
872	Verve Jazz Masters 21	Verve Jazz Masters 49	0.9047619047619048
873	Verve Jazz Masters 21	Verve Jazz Masters 44	0.9047619047619048
874	Verve Jazz Masters 21	Verve Jazz Masters 50	0.9047619047619048
875	Verve Jazz Masters 21	Verve Jazz Masters 48	0.9047619047619048
876	A Truckload of Blues	Truckload of Blues	0.9
877	These Blues	The Blues	0.8181818181818181
878	Jenny From the Block 2	Jenny From the Block 1	0.9545454545454546
879	Bashin	Bashin'	0.8333333333333334
880	Diggin' Uncle Q	Diggin Uncle Q	0.9333333333333333
881	Verve Jazz Masters 36	Verve Jazz Masters 43	0.9047619047619048
882	Verve Jazz Masters 36	Verve Jazz Masters 41	0.9047619047619048
883	Verve Jazz Masters 36	Verve Jazz Masters 45	0.9047619047619048
884	Verve Jazz Masters 36	Verve Jazz Masters 49	0.9047619047619048
885	Verve Jazz Masters 36	Verve Jazz Masters 44	0.9047619047619048
886	Verve Jazz Masters 36	Verve Jazz Masters 50	0.9047619047619048
887	Verve Jazz Masters 36	Verve Jazz Masters 48	0.9047619047619048
888	Little Blackbird	Little Bluebird	0.8125
889	20 Exitos	30 Exitos	0.8888888888888888
890	Devils Slide	Devil's Slide	0.9166666666666666
891	Collectables Classics (4-CD Box Set)	Collectables Classics (5-CD Box Set)	0.9722222222222222
892	West Side Stories	West Side Story	0.8235294117647058
893	Spices	Spaces	0.8333333333333334
894	Magico	Magic	0.8333333333333334
895	Straight From the Dec	Straight From the Heart	0.8095238095238095
896	Verve Jazz Masters 43	Verve Jazz Masters 41	0.9523809523809523
897	Verve Jazz Masters 43	Verve Jazz Masters 45	0.9523809523809523
898	Verve Jazz Masters 43	Verve Jazz Masters 49	0.9523809523809523
899	Verve Jazz Masters 43	Verve Jazz Masters 44	0.9523809523809523
900	Verve Jazz Masters 43	Verve Jazz Masters 50	0.9047619047619048
901	Verve Jazz Masters 43	Verve Jazz Masters 48	0.9523809523809523
902	Homeland 2: A Collection of Black South African Music	Homeland 2: Collection Black S African Music	0.8301886792452831
903	Dreams of Christmas	Dreaming of Christmas	0.8421052631578947
904	Verve Jazz Masters 41	Verve Jazz Masters 45	0.9523809523809523
905	Verve Jazz Masters 41	Verve Jazz Masters 49	0.9523809523809523
906	Verve Jazz Masters 41	Verve Jazz Masters 44	0.9523809523809523
907	Verve Jazz Masters 41	Verve Jazz Masters 50	0.9047619047619048
908	Verve Jazz Masters 41	Verve Jazz Masters 48	0.9523809523809523
909	Homeland 2: Collection Black S African Music	Homeland: Collection Black African Music	0.9090909090909091
910	Symphonies 1-6	Symphonies 1	0.8571428571428572
911	Symphonies 1-6	Symphonien 1-4	0.8571428571428572
912	Symphonies 1-6	Symphonies 1-9	0.9285714285714286
913	Master Drummers of Dagbon	Master Drummers of Dagbon 2	0.92
914	Rendevous	Rendezvous	0.8888888888888888
915	Verve Jazz Masters 45	Verve Jazz Masters 49	0.9523809523809523
916	Verve Jazz Masters 45	Verve Jazz Masters 44	0.9523809523809523
917	Verve Jazz Masters 45	Verve Jazz Masters 50	0.9047619047619048
918	Verve Jazz Masters 45	Verve Jazz Masters 48	0.9523809523809523
919	CELIBIDACHE / Mnchner Philharmoniker - Beethoven: Symphony No. 3	CELIBIDACHE / Mnchner Philharmoniker - Beethoven: Symphonies Nos. 7 & 8	0.859375
920	CELIBIDACHE / Mnchner Philharmoniker - Beethoven: Symphony No. 3	CELIBIDACHE / Mnchner Philharmoniker - Schubert: Symphony No. 9	0.859375
921	Blues of the Month Club	Fruit of the Month Club	0.8260869565217391
922	Verve Jazz Masters 49	Verve Jazz Masters 44	0.9523809523809523
923	Verve Jazz Masters 49	Verve Jazz Masters 50	0.9047619047619048
924	Verve Jazz Masters 49	Verve Jazz Masters 48	0.9523809523809523
925	California Dreamin	California Dreaming	0.9444444444444444
926	Visions	Vision	0.8571428571428572
927	Verve Jazz Masters 44	Verve Jazz Masters 50	0.9047619047619048
928	Verve Jazz Masters 44	Verve Jazz Masters 48	0.9523809523809523
929	Verve Jazz Masters 50	Verve Jazz Masters 48	0.9047619047619048
930	CELIBIDACHE / Mnchner Philharmoniker - Beethoven: Symphonies Nos. 7 & 8	CELIBIDACHE / Mnchner Philharmoniker - Schumann: Symphonies Nos. 3 & 4	0.8591549295774648
931	Connections	Collections	0.8181818181818181
932	released	Released	0.875
933	Paz em Angola	Paz Em Angola	0.9230769230769231
934	Short Stories	Ghost Stories	0.8461538461538461
935	Schubert: Symphonies Nos. 5 & 9	Schubert: Symphonies Nos. 1-6	0.8387096774193549
936	Schubert: Symphonies Nos. 5 & 9	Schumann: Symphonies Nos. 2 & 4	0.8064516129032258
937	Darwin	Darlin	0.8333333333333334
938	It's About Time	It's 'bout Time	0.9333333333333333
939	Sick World Happy Guy 2	Sick World Happy Guy	0.9090909090909091
940	Chicago VII	Chicago XI	0.8181818181818181
941	On a Mission	One Mission	0.8333333333333334
942	Mussorgsky/Ravel: Pictures at an Exhibition	Mussorgsky: Pictures at an Exhibition	0.8604651162790697
943	Concierto En Aranjuez	Concerto de Aranjuez	0.8571428571428572
944	Concierto En Aranjuez	Concierto Aranjuez	0.8571428571428572
945	Makin Believe	Make Believe	0.8461538461538461
946	Very Best Of	Very Best of	0.9166666666666666
947	Interstate 5	Interstate	0.8333333333333334
948	Tartini: The Violin Concertos, Vol. 5	Tartini: The Violin Concertos, Vol. 6	0.972972972972973
949	11 Live - Jars of Clay in Concert (2002)	11 Live - Jars of Clay in Concert [VHS]	0.85
950	Masterbeat: Black Party 2002	Masterbeat: White Party 2002	0.8214285714285714
951	Keep Swingin'	Keep Swingin	0.9230769230769231
952	Skyliner	Skyline	0.875
953	Songs From the Heart 1&2	Songs From the Heart	0.8333333333333334
954	Kings of the Blues	King of the Blues	0.9444444444444444
955	Live at Royal Albert Hall	Live at the Royal Albert Hall	0.84
956	Illumination	Illuminations	0.9166666666666666
957	Piano Music	Plant Music	0.8181818181818181
958	Just for Fun!	Just for Fun	0.9230769230769231
959	Live at the Ritz	Live at the Roxy	0.8125
960	Ballad	Ballads	0.8333333333333334
961	Over the Rainbow	Over The Rainbow	0.9375
962	Golden Oldies 1	Golden Oldies 2	0.9333333333333333
963	Mwenda Wa Bayeke	Mwenda Wa Baveke	0.9375
964	Nielsen: Symphonies Nos. 1 & 6	Svendsen: Symphonies Nos. 1 & 2	0.8333333333333334
965	Thirty Six All Time Favorite	Thirty-Six All-Time Favorites	0.8928571428571429
966	We Get Requsts	We Get Requests	0.9285714285714286
967	Ed Sullivan's Rock 'n' Roll Classics - Chart Toppers, Vol. 1 - Hits of 1965-1967 (2002)	Ed Sullivan's Rock 'n' Roll Classics - Chart Toppers, Vol. 2 - Hits of 1968-1970	0.896551724137931
968	Routes of Rhythm, V. 3	Routes of Rhythm 3	0.8181818181818181
969	Coeur Des Cajuns	Coeur des Cajuns	0.9375
970	The Return of El Parche	Return of El Parche	0.8260869565217391
971	Ghost [Original Motion Picture Soundtrack]	Backdraft [Original Motion Picture Soundtrack]	0.8095238095238095
972	Ghost [Original Motion Picture Soundtrack]	Dogma (Original Motion Picture Soundtrack)	0.8333333333333334
973	San Antonio Soul	San Antonio Rose	0.8125
974	Familia y Tradicion	Familia Tradicion	0.8947368421052632
975	Quand J'ai Parti	Quand J'Ai Parti	0.9375
976	Somewhere in Time	Somewhere In Time	0.9411764705882353
977	Familia Tradicion	Family Tradition	0.8235294117647058
978	Black Is Black	Back In Black	0.8571428571428572
979	Seguro Que Si!	Seguro Que Si	0.9285714285714286
980	Beethoven: Symphonies Nos. 1 & 5	Beethoven: Symphonies Nos. 6 & 8	0.9375
981	Beethoven: Symphonies Nos. 1 & 5	Beethoven: Symphonies Nos. 4 & 5	0.96875
982	Beethoven: Symphonies Nos. 1 & 5	Beethoven: Symphonies Nos. 2 & 6	0.9375
983	Peace, Be Still	Peace Be Still	0.9333333333333333
984	Tryin' 2 Get It	Tryin 2 Get It	0.9333333333333333
985	Life of Hustler	Life of a Hustler	0.8666666666666667
986	Vivaldi - The Four Seasons	Vivaldi: The Four Seasons	0.9230769230769231
987	Golden Classics: 22 Classic Tracks	Golden Classics: 20 Classic Tracks	0.9705882352941176
988	Golden Classics: 22 Classic Tracks	Golden Classics: 23 Classic Tracks	0.9705882352941176
989	Puss N Boots	Puss in Boots	0.8333333333333334
990	Golden Classics: 20 Classic Tracks	Golden Classics: 23 Classic Tracks	0.9705882352941176
991	Classic Children's Tales	Classic Children Tales	0.9166666666666666
992	Real Live	Real Life	0.8888888888888888
993	Le Hoogie Boogie: Louisiana French Music For Children	Le Hoogie Boogie: Lousiana French Music for Kids	0.8490566037735849
994	Michael W. Smith - Worship (2002)	Michael W. Smith - Worship [VHS]	0.8181818181818181
995	Kalifornia	California	0.9
996	In Memory of Quorthon, Vol. 1	In Memory of Quorthon, Vol. 3	0.9655172413793104
997	Let It Be	Let It Bee	0.8888888888888888
998	John McCutcheon's Four Seasons: Summersongs	John McCutcheon's Four Seasons: Wintersongs	0.9069767441860466
999	Rock N Roll	Rock & Roll	0.9090909090909091
1000	Daddys Little Girl	Daddy's Little Girl	0.9444444444444444
1001	One Light, One Sun	One Light One Sun	0.9444444444444444
1002	One Light, One Sun	One Night One Sun	0.8888888888888888
1003	One Light One Sun	One Night One Sun	0.9411764705882353
1004	Singable Songs for the Very Young	Singable Songs for the Very Yo	0.9090909090909091
1005	"Mahler: Symphony No. 1 in D ""Titan"""	"Mahler: Symphony No. 1 ""Titan"""	0.8571428571428572
1006	Mozart: Clarinet Concerto; Clarinet Quintet	Mozart: Clarinet Concerto & Clarinet Quintet	0.9534883720930233
1007	The Great Dinosaur Mystery -- A Musical Fossil Fantasy	Great Dinosaur Mystery: Musical Fossil Fantasy	0.8333333333333334
1008	In Washington 2	In Washington 3	0.9333333333333333
1009	Destination	Destinations	0.9090909090909091
1010	Songs of Love & Life	Songs of Love & Lust	0.85
1011	Beethoven: Piano Concertos Nos. 2 & 3	Beethoven: Piano Concertos 1 & 2	0.8108108108108107
1012	Beethoven: Piano Concertos Nos. 2 & 3	Beethoven: Piano Concertos No. 2 & 4	0.9459459459459459
1013	Elements	Elementos	0.875
1014	Never Mind the Sex Pistols 1	Never Mind the Sex Pistols	0.9285714285714286
1015	Evolution	Evolucion	0.8888888888888888
1016	Strike Up the Band	Strike up the Band	0.9444444444444444
1017	Paradiso	Paradise	0.875
1018	Rock & Real	Rock & Roll	0.8181818181818181
1019	Lemons	Demons	0.8333333333333334
1020	Beethoven: Symphonies Nos. 6 & 8	Beethoven: Symphonies Nos. 4 & 5	0.9375
1021	Beethoven: Symphonies Nos. 6 & 8	Beethoven: Symphonies Nos. 2 & 6	0.9375
1022	Check This Action	Check this action!	0.8235294117647058
1023	Earthy	Earth	0.8333333333333334
1024	No No No Cha Cha Cha	No, No, No, Cha Cha Cha	0.85
1025	Musical Sea of Tranquility 1	Musical Sea of Tranquility 2	0.9642857142857143
1026	Swimming With the Sharks	Swimming with the Sharks	0.9583333333333334
1027	Crown Royale	Crown Royal	0.9166666666666666
1028	Bluegrass CD	Bluegrass CD 2	0.8333333333333334
1029	Let's Swing!	Let's Swing	0.9166666666666666
1030	Darlin	Darlin'	0.8333333333333334
1031	Sonatas	Sonata	0.8571428571428572
1032	Conception [Vinyl]	Inception [Vinyl]	0.8888888888888888
1033	Conception [Vinyl]	Corruption [Vinyl]	0.8333333333333334
1034	The Young Bloods [Vinyl]	The Young Gods [Vinyl]	0.875
1035	Remix [Vinyl]	Remixes [Vinyl]	0.8461538461538461
1036	Kidz Bop 11	Kidz Bop 8	0.8181818181818181
1037	The Best of Love	The Best of Sade	0.8125
1038	Chicago XI	Chicago X	0.9
1039	Back to the Roots	Back to the Cross	0.8235294117647058
1040	(Rap) Superstar Pt. 1	(Rock) Superstar Pt. 2	0.8095238095238095
1041	Sailing Off the Edge of the World	Dancing on the Edge of the World	0.8181818181818181
1042	The Blues Piano Artistry Of Meade Lux Lewis	The Blues Piano Artistry of Meade Lux Lewis	0.9767441860465116
1043	Tracks	Traces	0.8333333333333334
1044	Free for All	Free For All	0.9166666666666666
1045	Fuzzy Mountain String Band	The Fuzzy Mountain String Band	0.8461538461538461
1046	Live at Montreux	Live at Monterey	0.8125
1047	Dreams	Dream	0.8333333333333334
1048	Bumpin'	Dumpin'	0.8571428571428572
1049	Rain Forests	Rain Forest	0.9166666666666666
1050	Animotion	Animation	0.8888888888888888
1051	What Is	What If	0.8571428571428572
1052	Kalifornia [Vinyl]	California [Vinyl]	0.9444444444444444
1053	Something Special	Something Crucial	0.8235294117647058
1054	Released	Release	0.875
1055	Alters of Madness	Altars of Madness	0.9411764705882353
1056	Old Girlfriends and Other Horrible Memories	Old Girl Friends & Other Horrible Memories	0.8837209302325582
1057	Dont Stand Me Down	Don't Stand Me Down	0.9444444444444444
1058	Rivers	Rivera	0.8333333333333334
1059	Recollections	Recollection	0.9230769230769231
1060	AIR: Eating, Sleeping, Waiting, and Playing [VHS]	AIR: Eating, Sleeping, Waiting and Playing (1999)	0.8571428571428572
1061	Good Though	Good Though!	0.9090909090909091
1062	Revolutions Per Minute	33 Revolutions Per Minute	0.8636363636363636
1063	Old Friends	Old Friends 3	0.8181818181818181
1064	Beyond the Gates	Beyond the Rains	0.8125
1065	Alive!	Alive	0.8333333333333334
1066	Good Friends - Good Music	Good Friends Good Music	0.92
1067	There's a Light Beyond These Woods	Theres a Light Beyond These Woods	0.9705882352941176
1068	Message	Messages	0.8571428571428572
1069	Sibelius: Symphonies Nos. 4 & 5	Sibelius: Symphonies Nos. 5 & 7	0.935483870967742
1070	Sibelius: Symphonies Nos. 4 & 5	Sibelius: Symphonies Nos. 3 & 5	0.967741935483871
1071	Music of the Year: 1963	Music of the Year: 1961	0.9565217391304348
1072	Music of the Year: 1963	Music of the Year: 1956	0.9130434782608696
1073	Music of the Year: 1963	Music of the Year: 1978	0.9130434782608696
1074	Music of the Year: 1963	Music of the Year: 1967	0.9565217391304348
1075	Music of the Year: 1963	Music of the Year: 1969	0.9565217391304348
1076	Music of the Year: 1963	Music of the Year: 1958	0.9130434782608696
1077	Once In a Very Blue Moon	Once in a Very Blue Moon	0.9583333333333334
1078	Music of the Year: 1961	Music of the Year: 1956	0.9130434782608696
1079	Music of the Year: 1961	Music of the Year: 1978	0.9130434782608696
1080	Music of the Year: 1961	Music of the Year: 1967	0.9565217391304348
1081	Music of the Year: 1961	Music of the Year: 1969	0.9565217391304348
1082	Music of the Year: 1961	Music of the Year: 1958	0.9130434782608696
1083	Sing The Hits of Sarah Brightman, Vol. 3	Sing The Hits of Sarah Brightman Vol. 4	0.95
1084	Music of the Year: 1956	Music of the Year: 1978	0.9130434782608696
1085	Music of the Year: 1956	Music of the Year: 1967	0.9130434782608696
1086	Music of the Year: 1956	Music of the Year: 1969	0.9130434782608696
1087	Music of the Year: 1956	Music of the Year: 1958	0.9565217391304348
1088	Bruckner: Symphony No. 7	Bruckner: Symphony No. 9	0.9583333333333334
1089	Bruckner: Symphony No. 7	Bruckner: Symphony No 5	0.9166666666666666
1090	Bruckner: Symphony No. 7	Bruckner: Symphony No. 8	0.9583333333333334
1091	Tune Buddies - Keyboards [VHS] (2000)	Tune Buddies - Brass [VHS] (2000)	0.8108108108108107
1092	Tune Buddies - Strings [VHS] (2000)	Tune Buddies - Brass [VHS] (2000)	0.8571428571428572
1093	A Fine Song for Singing	Fine Song for Singing	0.9130434782608696
1094	Music of the Year: 1978	Music of the Year: 1967	0.9130434782608696
1095	Music of the Year: 1978	Music of the Year: 1969	0.9130434782608696
1096	Music of the Year: 1978	Music of the Year: 1958	0.9565217391304348
1097	Singles Collection	CD Singles Collection	0.8333333333333334
1098	Buy Me Bring Me Take Me Don't Mess My Hair	Buy Me Bring Me Take Me Don't Mess My Hair 2	0.9523809523809523
1099	Sgt. Pepper's Lonely Hearts Club Band	Sgt. Peppers Lonely Hearts Club Band	0.972972972972973
1100	Straight From the Heart	Straight to the Heart	0.8695652173913043
1101	Straight From the Heart	Straight From The Heart	0.9565217391304348
1102	Hears to the Future [Vinyl]	Black to the Future [Vinyl]	0.8518518518518519
1103	Music of the Year: 1967	Music of the Year: 1969	0.9565217391304348
1104	Music of the Year: 1967	Music of the Year: 1958	0.9130434782608696
1105	Spirits Having Flown	Spirits Have Flown	0.85
1106	True Confessions	True Confession	0.9375
1107	Music of the Year: 1969	Music of the Year: 1958	0.9130434782608696
1108	Projections	Protection	0.8181818181818181
1109	Follow That Bird	Follow That Road	0.8125
1110	Bridges	Bridge	0.8571428571428572
1111	Celtic Insrumentals for Fingerstyle Guitar, Video One [VHS]	Celtic Instrumentals for Fingerstyle Guitar, Video Two [VHS]	0.9322033898305084
1112	Renaisance Man	Renaissance Man	0.9285714285714286
1113	Learn To Sing Like A Star	Learn to Sing Like a Star	0.92
1114	Christmas In the Northwest II	Christmas in the Northwest	0.8620689655172413
1115	Christmas In the Northwest II	Christmas in the Northwest 5	0.896551724137931
1116	Very Best of Beny More 1	Very Best of Beny More 2	0.9583333333333334
1117	Live From Around the World	Live Around the World	0.8076923076923077
1118	Best of Studio One 1	Best of Studio One 2	0.95
1119	Behind the Light	Behind That Light	0.8125
1120	The Chanting Dread Inna Fine Style	Chanting Dread Inna Fine Style	0.8823529411764706
1121	Autumn	Autumns	0.8333333333333334
1122	Anos Dourados	Anos Dorados	0.9230769230769231
1123	On the Other Side	On The Other Side	0.9411764705882353
1124	Some of the Best	More of the Best	0.875
1125	Fittest of the Fittest	The Fittest of the Fittest	0.8181818181818181
1126	Blues on My Mind	Blues On My Mind	0.9375
1127	Bob the Builder - Roley's Favorite Adventures [VHS] (2001)	Bob the Builder - Bob's Favorite Adventures [VHS] (2001)	0.9310344827586207
1128	Bob the Builder - Roley's Favorite Adventures [VHS] (2001)	Bob the Builder - Bob's Favorite Adventures (2001)	0.8275862068965517
1129	Bob the Builder - Roley's Favorite Adventures [VHS] (2001)	Bob the Builder - Roley's Favorite Adventures (2001)	0.896551724137931
1130	Under Da Influence	Under the Influence	0.8333333333333334
1131	Bob the Builder - Bob's Favorite Adventures [VHS] (2001)	Bob the Builder - Bob's Favorite Adventures (2001)	0.8928571428571429
1132	Bob the Builder - Bob's Favorite Adventures [VHS] (2001)	Bob the Builder - Roley's Favorite Adventures (2001)	0.8214285714285714
1133	Rock N Roll Gypsies	Rock 'n' Roll Gypsies	0.8421052631578947
1134	Symphonies 1	Symphonies 1-9	0.8333333333333334
1135	30 Pegaditas De Oro	30 Pegaditas De Oro 1	0.8947368421052632
1136	Buried Alive By Love	Buried Alive By Love 1	0.9
1137	Carnegie Hall Concert - January 4 1946	Carnegie Hall Concerts, January 1943	0.868421052631579
1138	Funky Beats	Funky Beat	0.9090909090909091
1139	5 Boroughs Compilations: Brooklyn 2	5 Boroughs Compilations: Bronx 1	0.8285714285714285
1140	Pirates Of The Caribbean: Dead Man's Chest	Pirates of the Caribbean: Dead Man's Chest	0.9523809523809523
1141	Unison	Union	0.8333333333333334
1142	Live In New Orleans	Live in New Orleans	0.9473684210526316
1143	Somebody Loves You	Somebody Loves Me	0.8333333333333334
1144	Love [Vinyl]	Nave [Vinyl]	0.8333333333333334
1145	Momente	Moments	0.8571428571428572
1146	Eps of Rp	Ep's of Rp	0.8888888888888888
1147	The Complete Riverside Recordings [Vinyl]	The Complete Riverside Recordings	0.8048780487804879
1148	Who's Makin Love	Who's Making Love	0.9375
1149	Watcha See Is What You Get	Whatcha See Is What You Get	0.9615384615384616
1150	Bad Boys	Bad Boy	0.875
1151	Legends	Legend	0.8571428571428572
1152	Legends	Legende	0.8571428571428572
1153	Complete Riverside Recordings	The Complete Riverside Recordings	0.8620689655172413
1154	Symphonies Of The Planets 3	Symphonies Of The Planets 4	0.962962962962963
1155	Relaxation & Meditation with Music & Nature: Mountain Streams	Relaxation & Meditation with Music & Nature: Distant Shores	0.8360655737704918
1156	Relaxation & Meditation with Music & Nature: Mountain Streams	Relaxation & Meditation with Music & Nature: Spring Showers	0.8032786885245902
1157	Relaxation & Meditation with Music & Nature: Mountain Streams	Relaxation & Meditation with Music & Nature: Ocean Dreams	0.8688524590163934
1158	Relaxation & Meditation with Music & Nature: Mountain Streams	Relaxation & Meditation with Music & Nature: Ocean Voyages	0.8032786885245902
1159	Relaxation & Meditation with Music & Nature: Mountain Streams	Relaxation & Meditation with Music & Nature: Caribbean Shores	0.8032786885245902
1160	Dramatic Experience	A Dramatic Experience	0.8947368421052632
1161	In a Beautiful Place Out In the Country	In a Beautiful Place Out in the Country	0.9743589743589743
1162	Relaxation & Meditation with Music & Nature: Distant Shores	Relaxation & Meditation with Music & Nature: Spring Showers	0.864406779661017
1163	Relaxation & Meditation with Music & Nature: Distant Shores	Relaxation & Meditation with Music & Nature: Ocean Dreams	0.8305084745762712
1164	Relaxation & Meditation with Music & Nature: Distant Shores	Relaxation & Meditation with Music & Nature: Distant Thunder	0.9152542372881356
1165	Relaxation & Meditation with Music & Nature: Distant Shores	Relaxation & Meditation with Music & Nature: Ocean Voyages	0.8305084745762712
1166	Relaxation & Meditation with Music & Nature: Distant Shores	Relaxation & Meditation with Music & Nature: Caribbean Shores	0.8813559322033898
1167	101 Digital Sound Effects: Sounds of Horror	101 Digital Sound Effects: Sounds of Nature	0.8604651162790697
1168	The Complete Stax/Volt Soul Singles: 1968-1971	The Complete Stax/Volt Soul Singles: 1972-1975	0.9347826086956522
1169	Relaxation & Meditation with Music & Nature: Spring Showers	Relaxation & Meditation with Music & Nature: Ocean Dreams	0.8135593220338984
1170	Relaxation & Meditation with Music & Nature: Spring Showers	Relaxation & Meditation with Music & Nature: Distant Thunder	0.8135593220338984
1171	Relaxation & Meditation with Music & Nature: Spring Showers	Relaxation & Meditation with Music & Nature: Ocean Voyages	0.8135593220338984
1172	Relaxation & Meditation with Music & Nature: Spring Showers	Relaxation & Meditation with Music & Nature: Caribbean Shores	0.847457627118644
1173	Relaxation & Meditation with Music & Nature: Ocean Dreams	Relaxation & Meditation with Music & Nature: Awakenings	0.8245614035087719
1174	Relaxation & Meditation with Music & Nature: Ocean Dreams	Relaxation & Meditation with Music & Nature: Ocean Voyages	0.9122807017543859
1175	Relaxation & Meditation with Music & Nature: Ocean Dreams	Relaxation & Meditation with Music & Nature: Caribbean Shores	0.8070175438596492
1176	Why [Vinyl]	When [Vinyl]	0.8181818181818181
1177	Blues N' Soul	Blues 'N Soul	0.8461538461538461
1178	Black & Brown Ryda Thugz	Black N Brown Ryda Thugz	0.9583333333333334
1179	Relaxation & Meditation with Music & Nature: Distant Thunder	Relaxation & Meditation with Music & Nature: Ocean Voyages	0.8166666666666667
1180	Relaxation & Meditation with Music & Nature: Awakenings	Relaxation & Meditation with Music & Nature: Ocean Voyages	0.8181818181818181
1181	Million Dollar Hooks	Million Dollar Rock	0.85
1182	In the Christmas Mood II	In the Christmas Mood	0.875
1183	Relaxation & Meditation with Music & Nature: Ocean Voyages	Relaxation & Meditation with Music & Nature: Caribbean Shores	0.8103448275862069
1184	Relaxation & Meditation with Music & Nature: Tropical Rainforest	Relaxation & Meditation with Music & Nature: Amazon Rainforest	0.875
